id,title,duration,technology,type,boxoffice,first_boxoffice,actor,issue_company,manu_company,release_date,year,month,day,day_of_week,quarter,week,type_list,num_types,genre_剧情,genre_爱情,genre_喜剧,genre_动作,genre_惊悚,genre_动画,genre_悬疑,genre_冒险,genre_犯罪,genre_战争,genre_恐怖,genre_奇幻,genre_儿童,genre_纪录片,genre_青春,technology_list,technology_2D,technology_3D,technology_IMAX,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,is_weekend,springfestival,summer,nationalday
2734,天梯：蔡国强的艺术,73.0,2D,纪录片/传记,209.9,,蔡国强 Guo-Qiang Cai;;;张艺谋 Yimou Zhang,";;;北京星云天地影视文化发展有限公司 Beijing Xingyun Tiandi Entertainment Co.,Ltd;;;上海民新影视娱乐有限公司",";;;西安亚细亚影视制作发行有限公司 Xi'an E Xi E Entertainment Production Co.,Ltd;;;长城星传媒有限责任公司 Great Wall Star Media LLC",2017-09-22,2017,9,22,4,3,38,"['纪录片', '传记']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False,False
2735,老兽,110.0,2D,剧情,207.6,175.0,涂们 Tumen;;;王超北 Chao-bei Wang;;;王子子 Zizi Wang;;;阿拉腾乌拉;;; 伊丹纳;;; 王铭硕 Mingshuo Wang;;;苏枫 Feng Su;;;孙加琴 Jiaqin Sun,";;;糖果世界（北京）文化传媒有限公司;;; 冬春（上海）影业有限公司;;; 北京合瑞影业文化有限公司 Beijing Hero Films Co.,Ltd.;;;全国艺术电影发行联盟;;; 上海淘票票影视文化有限公司 Shanghai Tao Piao Piao Entertainment Co.,Ltd",";;;冬春（上海）影业有限公司;;; 方金影视文化传播（北京）股份有限公司 Fangjin Media（Beijing） Co.,Ltd;;;有我（北京）影视文化传媒有限责任公司 Youwo (Beijing) Entertainment Co.,Ltd;;; 北京大桥唐人影视传媒有限公司 Beijing Daqiao Tangren Entertainment Co.,Ltd;;;西山晴雪（北京）国际影视传媒有限公司 Xishan Qingxue(Beijing) International Film and television media Co., Ltd;;;北京惠人新峰文化发展有限公司 Beijing Hui Ren Xin Feng Culture Development Co., Ltd;;;北京冬春文化传播有限公司 Beijing Dongchun Culture Communication Co., Ltd.;;;南京王小帅影视文化工作室 Nanjing Wang Xiaoshuai film and television culture studio",2017-12-11,2017,12,11,0,4,50,['剧情'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,False,False,False
2736,冒牌监护人之寻宝闹翻天,92.0,2D,喜剧/动作,200.0,,张一山 Zray;;;笑嘻嘻 Xixi Xiao;;;张蓝心 Lan-xin Zhang;;;谢依霖 Sie Yi-Lin;;;洪剑涛 Jiantao Hong;;;陈保元 Ricky;;;彭波 Bo Peng;;;段钧豪 Chun-hao Tuan;;;李耕 Geng Li;;;宗晓军 Xiao-jun Zong;;;郭晓峰 Xiaofeng Guo;;;来喜 Xi Lai;;;张颂文 Songwen Zhang;;;吴正豪 Zhenghao Wu;;;高玉庆 Yuqing Gao,";;;天津龙行文化传播有限公司 Tianjin Dragon Culture Communication Co.,Ltd;;;上海风怀文化传播有限公司 Shanghai Feng Huai Culture Communication Co., Ltd;;;爱奇艺影业（北京）有限公司 IQIYI Pictures（Beijing）Co., Ltd.;;;环球联影影视文化（北京）有限公司 Huan Qiu Lian Ying Entertainment（Beijing）Co.,Ltd;;; 老虎影院联盟 Tigers cinema Alliance;;;霍尔果斯新探索影院管理服务有限公司 Huoerguosi new exploration Cinema Management Service Co., Ltd;;;湖南湘核文化传媒有限公司 Hunan Xiang nuclear culture media Co., Ltd",";;;湖北华语广电传媒有限公司 Hubei Huayu Media  Co.,Ltd;;;上海久勤文化传播有限公司 Shanghai Jiuqin Media Co.,Ltd;;;上海爱维尔国际文化传播有限公司;;; 银谷星运国际文化传媒（北京）有限公司",2017-12-01,2017,12,1,4,4,48,"['喜剧', '动作']",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False,False
2737,金珠玛米,97.0,2D,剧情/民族/传记,193.2,143.0,多布杰 Duobujie;;;王紫逸 Ziyi Wang;;;杨秀措 Yang Xiu Cuo;;;洛桑念扎 Luo Sang Nian Zha;;;阿旺仁青 Ngawang Rinchen,";;;北京全盛世纪影业有限公司 Beijing Quansheng Shiji Pictures Co.,Ltd;;; 天津聚影泰和文化传播有限公司 Tianjin Juying Taihe Culture Communication Co.,Ltd",";;;西藏昌都地区康延川文化产业发展有限责任公司 Xizang Changdu Area Kangyanchuan Media Co.,Ltd;;;  四川出版集团有限责任公司 Sichuan publishing Refco Group Ltd;;;北京树树树影视文化有限公司 Beijing tree tree tree film and Television Culture Co., Ltd;;;中视鸿歌（北京）影视文化传播有限公司 Zhongshi Hongge (Beijing) Entertainment Co., Ltd",2017-12-12,2017,12,12,1,4,50,"['剧情', '民族', '传记']",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,False,False,False
2738,冯梦龙传奇,100.0,2D,传记/剧情,191.3,104.0,阎维文 Weiwen Yan;;;胡哲行 Zhexing Hu;;;侯岩松 Yansong Hou;;;吴卫东 Weidong Wu,;;;中国电影集团公司 China Film Group Corporation,";;;苏州市广播电视总台 Suzhou Radio and TV;;;中共中央党校出版社影视中心;;; 国家新闻出版广电总局电影卫星频道节目制作中心 China Movie Channel SARFT;;;苏州市联盛置业有限公司;;; 中国电影基金会 China Film Foundation;;;华皇电影（苏州）有限公司 Huahuang Film（Suzhou）Co.,Ltd;;; 深圳大陆文化传播发展有限公司;;; 寿宁县传统文化研究会;;; 北京银梦影视艺术有限公司 Beijing Yinmeng Entertainment Co.,Ltd",2017-06-30,2017,6,30,4,2,26,"['传记', '剧情']",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False,False
2739,摇摇晃晃的人间,89.0,2D,纪录片/传记,184.8,,余秀华,,";;;合一影业有限公司 Heyi Pictures Co.,Ltd",2017-06-26,2017,6,26,0,2,26,"['纪录片', '传记']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,False,False,False
2740,女人永远是对的,98.0,2D,爱情/喜剧,183.9,131.0,张可颐 Maggie Cheung;;;刘心悠 Annie Liu;;;卫诗雅 Michelle Wai;;;杨思琦 Sze-ki Yeung;;;李铭顺 Christopher Lee;;;方力申 Alex Fong;;;谷德昭 Vincent Kuk Tak Chiu;;;谢君豪 Kwan-Ho Tse;;;张继聪 Louis Cheung;;;蒲巴甲 Purba Rgyal;;;邵音音 Susan Shaw;;;张启乐 Ben Cheung,";;;珠江影业传媒股份有限公司 Pearl River Pictures Co., Ltd;;;禾木恩泽文化传媒(北京）有限公司 Hemu Enze Media（Beijing）Co.,Ltd;;;沈阳北联喜鹊电影有限公司 Shenyang Beilian Xique Film Co.,Ltd;;; 广东省广影业股份有限公司",";;;广东珠江电影集团有限公司 Guangdong Zhujiang Film Group Co.,Ltd;;;浙江和文影视有限公司 Zhejiang Hewen Entertainment Co., Ltd;;;广东省广影业股份有限公司;;; 浙江浩宇互动文化传播有限公司 Zhejiang Haoyu Hudong Media Co.,Ltd",2017-06-16,2017,6,16,4,2,24,"['爱情', '喜剧']",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False,False
2741,坑爹游戏,98.0,2D,喜剧/剧情,178.9,,于谦 Qian Yu;;;黄一琳 Yilin Huang;;;汪东城 Jiro Wang;;;李立群 Lichun Lee;;;倪虹洁 Hongjie Ni;;;李勤勤 Qinqin Li;;;韩彦博 Yanbo Han;;;九孔 Kungwei Lv;;;董立范 Lifan Dong,";;;北京环鹰时代文化传媒有限公司 Bei Jing HY Media Co., Ltd.;;;北京华诚传媒有限公司 Beijing Huacheng Media Co.,Ltd",";;;电广传媒影业(北京)有限公司 TIK Films（Beijing）Pictures Co.,Ltd;;;华诚电影电视数字节目有限公司 Huacheng Films &TV Digital Co.,Ltd;;;杭州熙影投资管理合伙企业（有限合伙）;;; 脸红（北京）影业文化有限公司;;; 南京众观线文化传媒有限公司;;; 象山枫海传媒科技有限公司 Xiangshan Fenghai Media Technology Co.,Ltd;;;深圳市星视界影视传媒有限公司;;; 北京大约文化传媒有限公司",2017-10-20,2017,10,20,4,4,42,"['喜剧', '剧情']",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False,False
2742,诡异酒楼,90.0,2D,惊悚/恐怖,166.0,,赵东昊 Donghao Zhao;;;欧阳鑫紫 Xinzi Ouyang;;;李璐兵 Lubing Li;;;刘勇 Yong Liu;;;韩雪莲 Xuelian Han;;;黎明 Ming Li;;;徐珊珊 Shanshan Xu;;;纪圣圣 Shengsheng Ji;;;李玉峰 Yufeng Li;;;李果 Guo Li,";;;北京金亿乾坤电影发行有限公司 Jinyi Qiankun Movie Distribution Co.,Ltd;;;十品（北京）影业有限公司 Shipin (Beijing) Pictures Co.,Ltd",";;;安徽徐氏影业有限公司 Anhui Xushi Pictures Co.,Ltd",2017-05-26,2017,5,26,4,2,21,"['惊悚', '恐怖']",2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False,False
2743,画室惊魂,90.0,2D,惊悚/恐怖,155.2,85.0,罗翔 Xiang Luo;;;杨欣 Xin Yang;;;陈美行 Meixing Chen;;;彭波 Bo Peng;;;于新博 Xinbo Yu;;;那威 Wei Na;;;张山 Shan Zhang,";;;霍尔果斯鑫岳影视传媒有限公司 Horgos Xinyue Entertainment Co.,Ltd;;; 上海鑫岳影视传播股份有限公司 Xinyue Pictures Co.,Ltd;;;霍尔果斯票房宝文化传媒有限公司",";;;北京中艺天华广告传媒有限公司 Beijing Zhongyitianhua Media Co.,Ltd;;;深圳市悠悠阁影视传媒有限公司",2017-09-21,2017,9,21,3,3,38,"['惊悚', '恐怖']",2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,False,False,False
2744,诡眼,90.0,2D,惊悚/悬疑/恐怖,152.9,95.0,施展 Shi Zhan;;;文梦洋 Mengyang Wen;;;兰岚 Lan Lan;;;乌云娜 Yunna Wu;;;杨向东 Xiangdong Yang;;;廖越 Yue Liao;;;钟馨研 Xinyan Zhong,";;;北京斓景盛世文化传媒有限公司 Beijing Lanjing shengshi Media Co.,ltd",";;;北京金钰麒麟文化传媒有限公司 Beijing Jinyu Qilin Entertainment Co.,Ltd",2017-03-10,2017,3,10,4,1,10,"['惊悚', '悬疑', '恐怖']",3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False,False
2745,血伞凶灵,88.0,2D,惊悚/爱情,148.9,59.0,刘小婉 Liu Xiaowan;;;朱佳希 Jiaxi Zhu;;;文卓 Zhuo Wen;;;初俊辰 Willams Chu;;;刘子璇 Liu Zixuan;;;李炳渊 Bing-yuan Li,";;;北京瑞博阳光文化传播有限公司 Beijing Ruibo Yangguang Media Co.,Ltd",";;;甘肃国豪影视文化有限公司 Gansu Guohao Media Co.,Ltd",2017-02-17,2017,2,17,4,1,7,"['惊悚', '爱情']",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,True,False,False
2746,功夫小兔侠,82.0,2D,动画/儿童,146.8,90.0,,";;;珠江影业传媒股份有限公司 Pearl River Pictures Co., Ltd;;;上海炫动传播股份有限公司 Toonmax Media Co.,Ltd",";;;兔侠（北京）文化传媒有限公司 Rabbit Man (Beijing) Cultural Media Co., Ltd;;;北京创绘文化传播有限公司 Beijing Creative Painting Culture Communication Co., Ltd",2017-05-28,2017,5,28,6,2,21,"['动画', '儿童']",2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False,False
2747,内心引力,90.0,2D,纪录片/传记,142.1,47.0,把文翰 Wenhan Ba;;;钱小华 Xiaohua Qian;;;庄崧冽 Songlie Zhuaang;;;吴永红 Yonghong Wu;;;钱海英 Haiying Qian;;;毛继鸿 Jihong Mao;;;罗振宇 Luo Zhenyu,";;;寰宇纵横世纪电影发行（北京）有限公司 Huanyu Zongheng Shiji Film Distribution (Beijing) Co.,Ltd;;;华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd;;;引力影视投资有限公司 Gravity Pictures Investment Co,Ltd;;;广东昇格传媒股份有限公司 SUBLIME MEDIA GROUP CO., LTD.",";;;宝马（中国）汽车贸易有限公司 BMW (China) Automobile Trade Co., Ltd.;;;无锡不念瞬息文化发展有限公司 Wuxi Bunian Shunxi Media Co.,Ltd",2017-06-10,2017,6,10,5,2,23,"['纪录片', '传记']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False,False
2748,领袖1935,104.0,2D,战争/军事,131.7,45.0,刘劲 Jin Liu;;;王晖 Hui Wang;;;吴京安 Jingan Wu;;;王伍福 Wufu Wang;;;脱一然 Yiran Tuo;;;徐雷智 Leizhi Xu,";;;中国电影集团公司 China Film Group Corporation;;;湖南潇影第二影业有限公司 Hunan Xiaoxiang the Second Pictures  Co.,Ltd;;;湖南天尚影业有限公司",";;;湖南潇影第二影业有限公司 Hunan Xiaoxiang the Second Pictures  Co.,Ltd;;;八月潮影业有限公司 Ba Yue Chao Film Co.,Ltd;;;甘肃三军会师影视文化发展有限公司 Gansu Sanjun Huishi Entertainment Co.,Ltd;;;人民政协报社 The Chinese People's Political Consultative Conference Newspaper",2017-03-28,2017,3,28,1,1,13,"['战争', '军事']",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,False,False,False
2749,我是谁的宝贝,100.0,2D,剧情/犯罪/亲情,130.2,62.0,郑国霖 Calvin;;;祁心蕊 Xinrui Qi;;;小狗悦悦 Yueyue;;;王建新 Jianxin Wang;;;李泰延 Terry;;;曾黎 Li Zeng;;;高成龙 Chenglong Gao;;;许绍雄 Shiu Hung Hui;;;林雪 Suet Lam;;;杜俊泽 Junze Du;;;斯琴高丽 Gaoli Siqin;;;华少 Shao Hua;;;蒋小涵 Xiaohan Jiang,";;;北京高清视信影视文化传媒有限公司 Beijing Gaoqing Shixin Film;;;北京合艺电影发行有限公司 Beijing Heyi Film Distribution Company;;;霍尔果斯尚世影业有限公司 Khorgos Shangshi Pictures Co.,Ltd;;;尚博影业（福建）有限公司 Shangbo Pictures Co.,Ltd;;;北京博视众和文化传播有限公司 Beijing Boshizhonghe Media Co.,Ltd;;;霍尔果斯这里影业有限公司 Khorgos Zheli Pictures Co.mLtd",";;;浙江青舟影视文化有限公司 Zhejiang Qingzhou Media Co.,Ltd;;;浙江御林影际影视文化有限公司 Zhejiang Yulinyingji Media Co.,Ltd",2017-08-18,2017,8,18,4,3,33,"['剧情', '犯罪', '亲情']",3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,True,False
2750,怨灵宿舍之人偶老师,84.0,2D,惊悚/恐怖,120.6,35.0,谢容儿 Sunny;;;姚雨鑫 Yuxin Yao;;;陈嘉敏 Jiamin Chen;;;姜梦茹 Meng-ru Jiang;;;薇拉贝儿 Labeier Wei,";;;浙江东阳四月天影视文化有限公司 Zhejiang Dongyang April Day Entertainment Co., Ltd",";;;山西菲尔幕文化传媒有限公司 Shanxi Feiermu Media Co.,Ltd;;; 北京菲尔幕文化传媒有限公司 Filmoon Pictures;;;浙江东阳四月天影视文化有限公司 Zhejiang Dongyang April Day Entertainment Co., Ltd;;;湖南电视节目中心 Hunan TV Center;;;北京随缘文化发展有限公司 Beijing Suiyuan Media Co.,Ltd",2017-04-14,2017,4,14,4,2,15,"['惊悚', '恐怖']",2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False,False
2751,诡井,91.0,2D,惊悚/恐怖,103.8,38.0,王萌 Meng Wang;;;周凯文 Kevin;;;曹琦 Qi Cao;;;孟子叶 Ziye Meng;;;褚旭 Chu Xu;;;彭禺厶 Yusi Peng,";;;北京基点影视文化传媒有限公司  Beijing G-POINT Film Culture Media Co., Ltd.;;;霍尔果斯基点影视文化传媒有限公司 Horgos Jidian Media Co.,Ltd",";;;北京银狮影业文化传媒有限公司 Beijing Yinshi Entertainment  Co.,Ltd;;;北京七娱世纪文化传媒有限公司 Beijing Qiyu Shiji Media Co.,Ltd;;;中青新影文化传媒（北京）有限公司 Zhongqing Xinying Media（Beijing）Co.,Ltd;;;  北京创世华美文化传媒有限公司 Beijing Chuangshihuamei Media Co.,Ltd;;;江苏银狮影业有限公司 Jiangsu Yinshi Pictures Co.,Ltd",2017-08-04,2017,8,4,4,3,31,"['惊悚', '恐怖']",2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,True,False
2752,一路向爱,89.0,2D,爱情,104.5,,范植伟 Jik-Wai Fan;;;高姝瑶 Zhuyao Gao,";;;大顺（北京）影视文化有限公司 Dashun(Beijing)Media Co.,Ltd",";;;浙江嘉上影视传媒有限公司 Zhejiang Jiashang Entertainment Co.,Ltd",2017-08-28,2017,8,28,0,3,35,['爱情'],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,False,True,False
2753,咖啡风暴,140.0,2D,剧情,101.0,47.0,米瑞安·达尔马兹欧 Miriam Dalmazio;;;谭卓 Zhuo Tan;;;恩尼奥·凡塔斯蒂基尼 Ennio Fantastichini;;;芦芳生 Fangsheng Lu;;;肯·德·布沃 Koen De Bouw;;;黎一墨 Yimo Li;;;提伯·范登博尔 Tibo Vandenborre;;;张秋歌 Qiuge Zhang,";;;上海青曦文化传播有限公司 Shanghai Qingxi Media Co.,Ltd;;;上海路画影视传媒有限公司 Shanghai Luhua Medai Co.,Ltd;;;暴风影业（北京）有限责任公司 Windstorm Film Co., Ltd. (Beijing) Co., Ltd",";;;上海青曦文化传播有限公司 Shanghai Qingxi Media Co.,Ltd;;;上海路画影视传媒有限公司 Shanghai Luhua Medai Co.,Ltd;;;暴风影业（北京）有限责任公司 Windstorm Film Co., Ltd. (Beijing) Co., Ltd;;;彼乐（上海）企业服务有限责任公司 Peter (Shanghai) enterprise services Co., Ltd;;;Orisa影视制作公司 Orisa Ying Shi Production Company;;; Savage Film;;;云南广电传媒集团 Yunnan Communication Group;;;云南金彩视界影业股份有限公司 Yunnan Jincai Shijie Pictures Co.,Ltd",2017-12-30,2017,12,30,5,4,52,['剧情'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False,False
2754,你往哪里跑,86.0,2D,喜剧/爱情,99.8,74.0,王迅 Xun Wang;;;张瑶 Yiyad;;;张峻豪 Junhao Zhang;;;安志杰 Andy On;;;陈国坤 Kwok Kuen Chan;;;孔连顺 Lianshun Kong;;;小爱 Onelove;;;王双宝 Shuangbao Wang;;;巴多 Duo Ba;;;方青卓 Qingzhuo Fang;;;李晓川 Xiaochuan Li;;;田帅 Shuai Tian;;;苏丹萍 Danping Su,";;;大地时代电影发行（北京）有限公司 Dadi Century Films Distribution（Beijing）Co.,Ltd;;; 北京环美艺传文化传媒有限公司 Beijing Huanmeiyichuan Media Co.,Ltd;;;浙江横店影视娱乐有限公司 ZheJiang HengDian Entertainment Co., Ltd;;;广州金逸影视传媒股份有限公司 GuangZhou JinYi Media Corporation;;;捷成世纪文化产业集团有限公司 Jiecheng Shiji Cultural Industry Group Co.,Ltd;;;上海鑫岳影视传播股份有限公司 Xinyue Pictures Co.,Ltd;;;新瑞影业（北京）有限公司 Xinrui Entertainment（Beijing）Co.,Ltd;;; 北京无限自在文化传媒股份有限公司 Beijing Wishart Communication Co.,Ltd",";;;深圳市文华影视有限公司;;; 北京华赣国际影视文化传媒有限公司 Beijing Huagan International Media Co.,LTd;;;深圳市容德文化传媒有限公司 Shenzhen Rongde Media Co.,Ltd",2017-10-13,2017,10,13,4,4,41,"['喜剧', '爱情']",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False,False
2755,谁是球王,98.0,2D,运动/喜剧/励志,99.3,69.0,尹航 Hang Yin;;;代旭 Xu Dai;;;李晨浩 Leon Lee;;;衣云鹤 Yunhe Yi;;;张隽溢 Nianhua Zhang;;;白金铂 Jinbo Bai;;;白一弘 Yihong Bai;;;解至腾 Zhiteng Xie;;;韩乔生 Qiaosheng Han,";;;北京全盛世纪影业有限公司 Beijing Quansheng Shiji Pictures Co.,Ltd;;; 北京正泓文化有限责任公司",";;;北京紫禁城影业有限责任公司 Beijing Forbidden City Pictures Co.,Ltd;;;文漫媒体有限公司;;; 北京正泓文化有限责任公司;;; 中视体育娱乐有限公司",2017-08-03,2017,8,3,3,3,31,"['运动', '喜剧', '励志']",3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,False,True,False
2756,北平以北,99.0,2D,纪录片/战争,95.3,,,;;;合肥康乾文化传播有限公司,";;;北京市新闻出版广电局 Beijing press and Publication Bureau;;;中共北京市延庆区委 The Yanqing District Committee of the Communist Party of China, Beijing",2017-12-08,2017,12,8,4,4,49,"['纪录片', '战争']",2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False,False
2757,惊门,85.0,2D,惊悚/悬疑,92.3,,王子子 Zizi Wang;;;彭敬慈 King-chi Pang;;;陈芋米 Yumi Chen;;;佟月 Yue Tong;;;王远达 Yuanda Wang,";;;北京紫禁城三联影视发行有限公司 Beijing Forbidden City Sanlian Distribution Co.,Ltd;;;天津华谊兄弟卖座网电影发行有限公司 Tianjin Huayi Brothers Blockbuster Films Ltd.;;;活力天行影业投资（北京）有限公司 Holly Skywalk Pictures Investment (Beijing) Co.,Ltd;;;华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd",";;;北京天河盛宴国际文化传媒有限公司 Beijing Tianhe Shengyan Media Co.,Ltd;;;北京紫禁城三联影视发行有限公司 Beijing Forbidden City Sanlian Distribution Co.,Ltd;;;欧麦高电影（深圳）有限公司 Oumaigao Film（Shenzhen）Co.,Ltd;;;深圳华盛影视传媒有限公司 Shenzhen Huasheng Entertainment Co.,Ltd;;;白色系文化传媒（上海）有限公司;;; 活力天行影业投资（北京）有限公司 Holly Skywalk Pictures Investment (Beijing) Co.,Ltd;;;天津华谊兄弟卖座网电影发行有限公司 Tianjin Huayi Brothers Blockbuster Films Ltd.;;;北京皓仙文化传媒有限公司 Beijing Haoxian Media Co.,Ltd",2017-06-02,2017,6,2,4,2,22,"['惊悚', '悬疑']",2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False,False
2758,云上石头城,90.0,2D,剧情,91.1,,赵晓明 Xiaoming Zhao;;;韩月乔 Yueqiao Han;;;祝新运 Xinyun Zhu;;;梁春书 Chunshu Liang,;;;丽江纳美文化传媒有限公司,";;;丽江纳美文化传媒有限公司;;; 丽江尚和影业有限责任公司 Lijiang Shang He Pictures Co., Lt;;;北京小河淌水影视文化传媒有限公司 Beijing Xiaohe Tangshui Entertainment Co.,Ltd;;;东辉博瑞影视文化传媒（北京）有限公司 Donghui Borui Entertainment（Beijing）Co.,Ltd",2017-11-08,2017,11,8,2,4,45,['剧情'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,False,False,False
